fips,retail_soda_sales_14_tax_rate,vending_soda_sales_14_tax_rate,retail_chips_pretzels_14_tax_rate,vending_chips_pretzels_14_tax_rate,general_food_tax_rate
21153,6.0,6.0,0.0,6.0,0.0
21155,6.0,6.0,0.0,6.0,0.0
21157,6.0,6.0,0.0,6.0,0.0
21159,6.0,6.0,0.0,6.0,0.0
21161,6.0,6.0,0.0,6.0,0.0
21163,6.0,6.0,0.0,6.0,0.0
21165,6.0,6.0,0.0,6.0,0.0
21167,6.0,6.0,0.0,6.0,0.0
21169,6.0,6.0,0.0,6.0,0.0
21171,6.0,6.0,0.0,6.0,0.0
21173,6.0,6.0,0.0,6.0,0.0
21175,6.0,6.0,0.0,6.0,0.0
21177,6.0,6.0,0.0,6.0,0.0
21179,6.0,6.0,0.0,6.0,0.0
21181,6.0,6.0,0.0,6.0,0.0
21183,6.0,6.0,0.0,6.0,0.0
21185,6.0,6.0,0.0,6.0,0.0
21187,6.0,6.0,0.0,6.0,0.0
21189,6.0,6.0,0.0,6.0,0.0
21191,6.0,6.0,0.0,6.0,0.0
21193,6.0,6.0,0.0,6.0,0.0
21195,6.0,6.0,0.0,6.0,0.0
21197,6.0,6.0,0.0,6.0,0.0
21199,6.0,6.0,0.0,6.0,0.0
21201,6.0,6.0,0.0,6.0,0.0
21203,6.0,6.0,0.0,6.0,0.0
21205,6.0,6.0,0.0,6.0,0.0
21207,6.0,6.0,0.0,6.0,0.0
21209,6.0,6.0,0.0,6.0,0.0
21211,6.0,6.0,0.0,6.0,0.0
21213,6.0,6.0,0.0,6.0,0.0
21215,6.0,6.0,0.0,6.0,0.0
21217,6.0,6.0,0.0,6.0,0.0
21219,6.0,6.0,0.0,6.0,0.0
21221,6.0,6.0,0.0,6.0,0.0
21223,6.0,6.0,0.0,6.0,0.0
21225,6.0,6.0,0.0,6.0,0.0
21227,6.0,6.0,0.0,6.0,0.0
21229,6.0,6.0,0.0,6.0,0.0
21231,6.0,6.0,0.0,6.0,0.0
21233,6.0,6.0,0.0,6.0,0.0
21235,6.0,6.0,0.0,6.0,0.0
21237,6.0,6.0,0.0,6.0,0.0
21239,6.0,6.0,0.0,6.0,0.0
22001,0.0,0.0,0.0,0.0,0.0
22003,0.0,0.0,0.0,0.0,0.0
22005,0.0,0.0,0.0,0.0,0.0
22007,0.0,0.0,0.0,0.0,0.0
22009,0.0,0.0,0.0,0.0,0.0
22011,0.0,0.0,0.0,0.0,0.0
22013,0.0,0.0,0.0,0.0,0.0
22015,0.0,0.0,0.0,0.0,0.0
22017,0.0,0.0,0.0,0.0,0.0
22019,0.0,0.0,0.0,0.0,0.0
22021,0.0,0.0,0.0,0.0,0.0
22023,0.0,0.0,0.0,0.0,0.0
22025,0.0,0.0,0.0,0.0,0.0
22027,0.0,0.0,0.0,0.0,0.0
22029,0.0,0.0,0.0,0.0,0.0
22031,0.0,0.0,0.0,0.0,0.0
22033,0.0,0.0,0.0,0.0,0.0
22035,0.0,0.0,0.0,0.0,0.0
22037,0.0,0.0,0.0,0.0,0.0
22039,0.0,0.0,0.0,0.0,0.0
22041,0.0,0.0,0.0,0.0,0.0
22043,0.0,0.0,0.0,0.0,0.0
22045,0.0,0.0,0.0,0.0,0.0
22047,0.0,0.0,0.0,0.0,0.0
22049,0.0,0.0,0.0,0.0,0.0
22051,0.0,0.0,0.0,0.0,0.0
22053,0.0,0.0,0.0,0.0,0.0
22055,0.0,0.0,0.0,0.0,0.0
22057,0.0,0.0,0.0,0.0,0.0
22059,0.0,0.0,0.0,0.0,0.0
22061,0.0,0.0,0.0,0.0,0.0
22063,0.0,0.0,0.0,0.0,0.0
22065,0.0,0.0,0.0,0.0,0.0
22067,0.0,0.0,0.0,0.0,0.0
22069,0.0,0.0,0.0,0.0,0.0
22071,0.0,0.0,0.0,0.0,0.0
22073,0.0,0.0,0.0,0.0,0.0
22075,0.0,0.0,0.0,0.0,0.0
22077,0.0,0.0,0.0,0.0,0.0
22079,0.0,0.0,0.0,0.0,0.0
22081,0.0,0.0,0.0,0.0,0.0
22083,0.0,0.0,0.0,0.0,0.0
22085,0.0,0.0,0.0,0.0,0.0
22087,0.0,0.0,0.0,0.0,0.0
22089,0.0,0.0,0.0,0.0,0.0
22091,0.0,0.0,0.0,0.0,0.0
22093,0.0,0.0,0.0,0.0,0.0
22095,0.0,0.0,0.0,0.0,0.0
22097,0.0,0.0,0.0,0.0,0.0
22099,0.0,0.0,0.0,0.0,0.0
22101,0.0,0.0,0.0,0.0,0.0
22103,0.0,0.0,0.0,0.0,0.0
22105,0.0,0.0,0.0,0.0,0.0
22107,0.0,0.0,0.0,0.0,0.0
22109,0.0,0.0,0.0,0.0,0.0
22111,0.0,0.0,0.0,0.0,0.0
22113,0.0,0.0,0.0,0.0,0.0
22115,0.0,0.0,0.0,0.0,0.0
22117,0.0,0.0,0.0,0.0,0.0
22119,0.0,0.0,0.0,0.0,0.0
22121,0.0,0.0,0.0,0.0,0.0
22123,0.0,0.0,0.0,0.0,0.0
22125,0.0,0.0,0.0,0.0,0.0
22127,0.0,0.0,0.0,0.0,0.0
23001,5.5,5.5,0.0,5.5,0.0
23003,5.5,5.5,0.0,5.5,0.0
23005,5.5,5.5,0.0,5.5,0.0
23007,5.5,5.5,0.0,5.5,0.0
23009,5.5,5.5,0.0,5.5,0.0
23011,5.5,5.5,0.0,5.5,0.0
23013,5.5,5.5,0.0,5.5,0.0
23015,5.5,5.5,0.0,5.5,0.0
23017,5.5,5.5,0.0,5.5,0.0
23019,5.5,5.5,0.0,5.5,0.0
23021,5.5,5.5,0.0,5.5,0.0
23023,5.5,5.5,0.0,5.5,0.0
23025,5.5,5.5,0.0,5.5,0.0
23027,5.5,5.5,0.0,5.5,0.0
23029,5.5,5.5,0.0,5.5,0.0
23031,5.5,5.5,0.0,5.5,0.0
24001,6.0,6.0,0.0,0.0,0.0
24003,6.0,6.0,0.0,0.0,0.0
24005,6.0,6.0,0.0,0.0,0.0
24009,6.0,6.0,0.0,0.0,0.0
24011,6.0,6.0,0.0,0.0,0.0
24013,6.0,6.0,0.0,0.0,0.0
24015,6.0,6.0,0.0,0.0,0.0
24017,6.0,6.0,0.0,0.0,0.0
24019,6.0,6.0,0.0,0.0,0.0
24021,6.0,6.0,0.0,0.0,0.0
24023,6.0,6.0,0.0,0.0,0.0
24025,6.0,6.0,0.0,0.0,0.0
24027,6.0,6.0,0.0,0.0,0.0
24029,6.0,6.0,0.0,0.0,0.0
24031,6.0,6.0,0.0,0.0,0.0
24033,6.0,6.0,0.0,0.0,0.0
24035,6.0,6.0,0.0,0.0,0.0
24037,6.0,6.0,0.0,0.0,0.0
24039,6.0,6.0,0.0,0.0,0.0
24041,6.0,6.0,0.0,0.0,0.0
24043,6.0,6.0,0.0,0.0,0.0
24045,6.0,6.0,0.0,0.0,0.0
24047,6.0,6.0,0.0,0.0,0.0
24510,6.0,6.0,0.0,0.0,0.0
25001,0.0,0.0,0.0,0.0,0.0
25003,0.0,0.0,0.0,0.0,0.0
25005,0.0,0.0,0.0,0.0,0.0
25007,0.0,0.0,0.0,0.0,0.0
25009,0.0,0.0,0.0,0.0,0.0
25011,0.0,0.0,0.0,0.0,0.0
25013,0.0,0.0,0.0,0.0,0.0
25015,0.0,0.0,0.0,0.0,0.0
25017,0.0,0.0,0.0,0.0,0.0
25019,0.0,0.0,0.0,0.0,0.0
25021,0.0,0.0,0.0,0.0,0.0
25023,0.0,0.0,0.0,0.0,0.0
25025,0.0,0.0,0.0,0.0,0.0
25027,0.0,0.0,0.0,0.0,0.0
26001,0.0,0.0,0.0,0.0,0.0
26003,0.0,0.0,0.0,0.0,0.0
26005,0.0,0.0,0.0,0.0,0.0
26007,0.0,0.0,0.0,0.0,0.0
26009,0.0,0.0,0.0,0.0,0.0
26011,0.0,0.0,0.0,0.0,0.0
26013,0.0,0.0,0.0,0.0,0.0
26015,0.0,0.0,0.0,0.0,0.0
26017,0.0,0.0,0.0,0.0,0.0
26019,0.0,0.0,0.0,0.0,0.0
26021,0.0,0.0,0.0,0.0,0.0
26023,0.0,0.0,0.0,0.0,0.0
26025,0.0,0.0,0.0,0.0,0.0
26027,0.0,0.0,0.0,0.0,0.0
26029,0.0,0.0,0.0,0.0,0.0
26031,0.0,0.0,0.0,0.0,0.0
26033,0.0,0.0,0.0,0.0,0.0
26035,0.0,0.0,0.0,0.0,0.0
26037,0.0,0.0,0.0,0.0,0.0
26039,0.0,0.0,0.0,0.0,0.0
26041,0.0,0.0,0.0,0.0,0.0
26043,0.0,0.0,0.0,0.0,0.0
26045,0.0,0.0,0.0,0.0,0.0
26047,0.0,0.0,0.0,0.0,0.0
26049,0.0,0.0,0.0,0.0,0.0
26051,0.0,0.0,0.0,0.0,0.0
26053,0.0,0.0,0.0,0.0,0.0
26055,0.0,0.0,0.0,0.0,0.0
26057,0.0,0.0,0.0,0.0,0.0
26059,0.0,0.0,0.0,0.0,0.0
26061,0.0,0.0,0.0,0.0,0.0
26063,0.0,0.0,0.0,0.0,0.0
26065,0.0,0.0,0.0,0.0,0.0
26067,0.0,0.0,0.0,0.0,0.0
26069,0.0,0.0,0.0,0.0,0.0
26071,0.0,0.0,0.0,0.0,0.0
26073,0.0,0.0,0.0,0.0,0.0
26075,0.0,0.0,0.0,0.0,0.0
26077,0.0,0.0,0.0,0.0,0.0
26079,0.0,0.0,0.0,0.0,0.0
26081,0.0,0.0,0.0,0.0,0.0
26083,0.0,0.0,0.0,0.0,0.0
26085,0.0,0.0,0.0,0.0,0.0
26087,0.0,0.0,0.0,0.0,0.0
26089,0.0,0.0,0.0,0.0,0.0
26091,0.0,0.0,0.0,0.0,0.0
26093,0.0,0.0,0.0,0.0,0.0
26095,0.0,0.0,0.0,0.0,0.0
26097,0.0,0.0,0.0,0.0,0.0
26099,0.0,0.0,0.0,0.0,0.0
26101,0.0,0.0,0.0,0.0,0.0
26103,0.0,0.0,0.0,0.0,0.0
26105,0.0,0.0,0.0,0.0,0.0
26107,0.0,0.0,0.0,0.0,0.0
26109,0.0,0.0,0.0,0.0,0.0
26111,0.0,0.0,0.0,0.0,0.0
26113,0.0,0.0,0.0,0.0,0.0
26115,0.0,0.0,0.0,0.0,0.0
26117,0.0,0.0,0.0,0.0,0.0
26119,0.0,0.0,0.0,0.0,0.0
26121,0.0,0.0,0.0,0.0,0.0
26123,0.0,0.0,0.0,0.0,0.0
26125,0.0,0.0,0.0,0.0,0.0
26127,0.0,0.0,0.0,0.0,0.0
26129,0.0,0.0,0.0,0.0,0.0
26131,0.0,0.0,0.0,0.0,0.0
26133,0.0,0.0,0.0,0.0,0.0
26135,0.0,0.0,0.0,0.0,0.0
26137,0.0,0.0,0.0,0.0,0.0
26139,0.0,0.0,0.0,0.0,0.0
26141,0.0,0.0,0.0,0.0,0.0
26143,0.0,0.0,0.0,0.0,0.0
26145,0.0,0.0,0.0,0.0,0.0
26147,0.0,0.0,0.0,0.0,0.0
26149,0.0,0.0,0.0,0.0,0.0
26151,0.0,0.0,0.0,0.0,0.0
26153,0.0,0.0,0.0,0.0,0.0
26155,0.0,0.0,0.0,0.0,0.0
26157,0.0,0.0,0.0,0.0,0.0
26159,0.0,0.0,0.0,0.0,0.0
26161,0.0,0.0,0.0,0.0,0.0
26163,0.0,0.0,0.0,0.0,0.0
26165,0.0,0.0,0.0,0.0,0.0
27001,6.875,6.875,0.0,6.875,0.0
27003,6.875,6.875,0.0,6.875,0.0
27005,6.875,6.875,0.0,6.875,0.0
27007,6.875,6.875,0.0,6.875,0.0
27009,6.875,6.875,0.0,6.875,0.0
27011,6.875,6.875,0.0,6.875,0.0
27013,6.875,6.875,0.0,6.875,0.0
27015,6.875,6.875,0.0,6.875,0.0
27017,6.875,6.875,0.0,6.875,0.0
27019,6.875,6.875,0.0,6.875,0.0
27021,6.875,6.875,0.0,6.875,0.0
27023,6.875,6.875,0.0,6.875,0.0
27025,6.875,6.875,0.0,6.875,0.0
27027,6.875,6.875,0.0,6.875,0.0
27029,6.875,6.875,0.0,6.875,0.0
27031,6.875,6.875,0.0,6.875,0.0
27033,6.875,6.875,0.0,6.875,0.0
27035,6.875,6.875,0.0,6.875,0.0
27037,6.875,6.875,0.0,6.875,0.0
27039,6.875,6.875,0.0,6.875,0.0
27041,6.875,6.875,0.0,6.875,0.0
27043,6.875,6.875,0.0,6.875,0.0
27045,6.875,6.875,0.0,6.875,0.0
27047,6.875,6.875,0.0,6.875,0.0
27049,6.875,6.875,0.0,6.875,0.0
27051,6.875,6.875,0.0,6.875,0.0
27053,6.875,6.875,0.0,6.875,0.0
27055,6.875,6.875,0.0,6.875,0.0
27057,6.875,6.875,0.0,6.875,0.0
27059,6.875,6.875,0.0,6.875,0.0
27061,6.875,6.875,0.0,6.875,0.0
27063,6.875,6.875,0.0,6.875,0.0
27065,6.875,6.875,0.0,6.875,0.0
27067,6.875,6.875,0.0,6.875,0.0
27069,6.875,6.875,0.0,6.875,0.0
27071,6.875,6.875,0.0,6.875,0.0
27073,6.875,6.875,0.0,6.875,0.0
27075,6.875,6.875,0.0,6.875,0.0
27077,6.875,6.875,0.0,6.875,0.0
27079,6.875,6.875,0.0,6.875,0.0
27081,6.875,6.875,0.0,6.875,0.0
27083,6.875,6.875,0.0,6.875,0.0
27085,6.875,6.875,0.0,6.875,0.0
27087,6.875,6.875,0.0,6.875,0.0
27089,6.875,6.875,0.0,6.875,0.0
27091,6.875,6.875,0.0,6.875,0.0
27093,6.875,6.875,0.0,6.875,0.0
27095,6.875,6.875,0.0,6.875,0.0
27097,6.875,6.875,0.0,6.875,0.0
27099,6.875,6.875,0.0,6.875,0.0
27101,6.875,6.875,0.0,6.875,0.0
27103,6.875,6.875,0.0,6.875,0.0
27105,6.875,6.875,0.0,6.875,0.0
27107,6.875,6.875,0.0,6.875,0.0
27109,6.875,6.875,0.0,6.875,0.0
27111,6.875,6.875,0.0,6.875,0.0
27113,6.875,6.875,0.0,6.875,0.0
27115,6.875,6.875,0.0,6.875,0.0
27117,6.875,6.875,0.0,6.875,0.0
27119,6.875,6.875,0.0,6.875,0.0
27121,6.875,6.875,0.0,6.875,0.0
27123,6.875,6.875,0.0,6.875,0.0
27125,6.875,6.875,0.0,6.875,0.0
27127,6.875,6.875,0.0,6.875,0.0
27129,6.875,6.875,0.0,6.875,0.0
27131,6.875,6.875,0.0,6.875,0.0
27133,6.875,6.875,0.0,6.875,0.0
27135,6.875,6.875,0.0,6.875,0.0
27137,6.875,6.875,0.0,6.875,0.0
27139,6.875,6.875,0.0,6.875,0.0
27141,6.875,6.875,0.0,6.875,0.0
27143,6.875,6.875,0.0,6.875,0.0
27145,6.875,6.875,0.0,6.875,0.0
27147,6.875,6.875,0.0,6.875,0.0
27149,6.875,6.875,0.0,6.875,0.0
27151,6.875,6.875,0.0,6.875,0.0
27153,6.875,6.875,0.0,6.875,0.0
27155,6.875,6.875,0.0,6.875,0.0
27157,6.875,6.875,0.0,6.875,0.0
27159,6.875,6.875,0.0,6.875,0.0
27161,6.875,6.875,0.0,6.875,0.0
27163,6.875,6.875,0.0,6.875,0.0
27165,6.875,6.875,0.0,6.875,0.0
27167,6.875,6.875,0.0,6.875,0.0
27169,6.875,6.875,0.0,6.875,0.0
27171,6.875,6.875,0.0,6.875,0.0
27173,6.875,6.875,0.0,6.875,0.0
28001,7.0,8.0,7.0,8.0,7.0
28003,7.0,8.0,7.0,8.0,7.0
28005,7.0,8.0,7.0,8.0,7.0
28007,7.0,8.0,7.0,8.0,7.0
28009,7.0,8.0,7.0,8.0,7.0
28011,7.0,8.0,7.0,8.0,7.0
28013,7.0,8.0,7.0,8.0,7.0
28015,7.0,8.0,7.0,8.0,7.0
28017,7.0,8.0,7.0,8.0,7.0
28019,7.0,8.0,7.0,8.0,7.0
28021,7.0,8.0,7.0,8.0,7.0
28023,7.0,8.0,7.0,8.0,7.0
28025,7.0,8.0,7.0,8.0,7.0
28027,7.0,8.0,7.0,8.0,7.0
28029,7.0,8.0,7.0,8.0,7.0
28031,7.0,8.0,7.0,8.0,7.0
28033,7.0,8.0,7.0,8.0,7.0
28035,7.0,8.0,7.0,8.0,7.0
28037,7.0,8.0,7.0,8.0,7.0
28039,7.0,8.0,7.0,8.0,7.0
28041,7.0,8.0,7.0,8.0,7.0
28043,7.0,8.0,7.0,8.0,7.0
28045,7.0,8.0,7.0,8.0,7.0
28047,7.0,8.0,7.0,8.0,7.0
28049,7.0,8.0,7.0,8.0,7.0
28051,7.0,8.0,7.0,8.0,7.0
28053,7.0,8.0,7.0,8.0,7.0
28055,7.0,8.0,7.0,8.0,7.0
28057,7.0,8.0,7.0,8.0,7.0
28059,7.0,8.0,7.0,8.0,7.0
28061,7.0,8.0,7.0,8.0,7.0
28063,7.0,8.0,7.0,8.0,7.0
28065,7.0,8.0,7.0,8.0,7.0
28067,7.0,8.0,7.0,8.0,7.0
28069,7.0,8.0,7.0,8.0,7.0
28071,7.0,8.0,7.0,8.0,7.0
28073,7.0,8.0,7.0,8.0,7.0
28075,7.0,8.0,7.0,8.0,7.0
28077,7.0,8.0,7.0,8.0,7.0
28079,7.0,8.0,7.0,8.0,7.0
28081,7.0,8.0,7.0,8.0,7.0
28083,7.0,8.0,7.0,8.0,7.0
28085,7.0,8.0,7.0,8.0,7.0
28087,7.0,8.0,7.0,8.0,7.0
28089,7.0,8.0,7.0,8.0,7.0
28091,7.0,8.0,7.0,8.0,7.0
28093,7.0,8.0,7.0,8.0,7.0
28095,7.0,8.0,7.0,8.0,7.0
28097,7.0,8.0,7.0,8.0,7.0
28099,7.0,8.0,7.0,8.0,7.0
28101,7.0,8.0,7.0,8.0,7.0
28103,7.0,8.0,7.0,8.0,7.0
28105,7.0,8.0,7.0,8.0,7.0
28107,7.0,8.0,7.0,8.0,7.0
28109,7.0,8.0,7.0,8.0,7.0
28111,7.0,8.0,7.0,8.0,7.0
28113,7.0,8.0,7.0,8.0,7.0
28115,7.0,8.0,7.0,8.0,7.0
28117,7.0,8.0,7.0,8.0,7.0
28119,7.0,8.0,7.0,8.0,7.0
28121,7.0,8.0,7.0,8.0,7.0
28123,7.0,8.0,7.0,8.0,7.0
28125,7.0,8.0,7.0,8.0,7.0
28127,7.0,8.0,7.0,8.0,7.0
28129,7.0,8.0,7.0,8.0,7.0
28131,7.0,8.0,7.0,8.0,7.0
28133,7.0,8.0,7.0,8.0,7.0
28135,7.0,8.0,7.0,8.0,7.0
28137,7.0,8.0,7.0,8.0,7.0
28139,7.0,8.0,7.0,8.0,7.0
28141,7.0,8.0,7.0,8.0,7.0
28143,7.0,8.0,7.0,8.0,7.0
28145,7.0,8.0,7.0,8.0,7.0
28147,7.0,8.0,7.0,8.0,7.0
28149,7.0,8.0,7.0,8.0,7.0
28151,7.0,8.0,7.0,8.0,7.0
28153,7.0,8.0,7.0,8.0,7.0
28155,7.0,8.0,7.0,8.0,7.0
28157,7.0,8.0,7.0,8.0,7.0
28159,7.0,8.0,7.0,8.0,7.0
28161,7.0,8.0,7.0,8.0,7.0
28163,7.0,8.0,7.0,8.0,7.0
29001,1.225,1.225,1.225,1.225,1.225
29003,1.225,1.225,1.225,1.225,1.225
29005,1.225,1.225,1.225,1.225,1.225
29007,1.225,1.225,1.225,1.225,1.225
29009,1.225,1.225,1.225,1.225,1.225
29011,1.225,1.225,1.225,1.225,1.225
29013,1.225,1.225,1.225,1.225,1.225
29015,1.225,1.225,1.225,1.225,1.225
29017,1.225,1.225,1.225,1.225,1.225
29019,1.225,1.225,1.225,1.225,1.225
29021,1.225,1.225,1.225,1.225,1.225
29023,1.225,1.225,1.225,1.225,1.225
29025,1.225,1.225,1.225,1.225,1.225
29027,1.225,1.225,1.225,1.225,1.225
29029,1.225,1.225,1.225,1.225,1.225
29031,1.225,1.225,1.225,1.225,1.225
29033,1.225,1.225,1.225,1.225,1.225
29035,1.225,1.225,1.225,1.225,1.225
29037,1.225,1.225,1.225,1.225,1.225
29039,1.225,1.225,1.225,1.225,1.225
29041,1.225,1.225,1.225,1.225,1.225
29043,1.225,1.225,1.225,1.225,1.225
29045,1.225,1.225,1.225,1.225,1.225
29047,1.225,1.225,1.225,1.225,1.225
29049,1.225,1.225,1.225,1.225,1.225
29051,1.225,1.225,1.225,1.225,1.225
29053,1.225,1.225,1.225,1.225,1.225
29055,1.225,1.225,1.225,1.225,1.225
29057,1.225,1.225,1.225,1.225,1.225
29059,1.225,1.225,1.225,1.225,1.225
29061,1.225,1.225,1.225,1.225,1.225
29063,1.225,1.225,1.225,1.225,1.225
29065,1.225,1.225,1.225,1.225,1.225
29067,1.225,1.225,1.225,1.225,1.225
29069,1.225,1.225,1.225,1.225,1.225
29071,1.225,1.225,1.225,1.225,1.225
29073,1.225,1.225,1.225,1.225,1.225
29075,1.225,1.225,1.225,1.225,1.225
29077,1.225,1.225,1.225,1.225,1.225
29079,1.225,1.225,1.225,1.225,1.225
29081,1.225,1.225,1.225,1.225,1.225
29083,1.225,1.225,1.225,1.225,1.225
29085,1.225,1.225,1.225,1.225,1.225
29087,1.225,1.225,1.225,1.225,1.225
29089,1.225,1.225,1.225,1.225,1.225
29091,1.225,1.225,1.225,1.225,1.225
29093,1.225,1.225,1.225,1.225,1.225
29095,1.225,1.225,1.225,1.225,1.225
29097,1.225,1.225,1.225,1.225,1.225
29099,1.225,1.225,1.225,1.225,1.225
29101,1.225,1.225,1.225,1.225,1.225
29103,1.225,1.225,1.225,1.225,1.225
29105,1.225,1.225,1.225,1.225,1.225
29107,1.225,1.225,1.225,1.225,1.225
29109,1.225,1.225,1.225,1.225,1.225
29111,1.225,1.225,1.225,1.225,1.225
29113,1.225,1.225,1.225,1.225,1.225
29115,1.225,1.225,1.225,1.225,1.225
29117,1.225,1.225,1.225,1.225,1.225
29119,1.225,1.225,1.225,1.225,1.225
29121,1.225,1.225,1.225,1.225,1.225
29123,1.225,1.225,1.225,1.225,1.225
29125,1.225,1.225,1.225,1.225,1.225
29127,1.225,1.225,1.225,1.225,1.225
29129,1.225,1.225,1.225,1.225,1.225
29131,1.225,1.225,1.225,1.225,1.225
29133,1.225,1.225,1.225,1.225,1.225
29135,1.225,1.225,1.225,1.225,1.225
29137,1.225,1.225,1.225,1.225,1.225
29139,1.225,1.225,1.225,1.225,1.225
29141,1.225,1.225,1.225,1.225,1.225
29143,1.225,1.225,1.225,1.225,1.225
29145,1.225,1.225,1.225,1.225,1.225
29147,1.225,1.225,1.225,1.225,1.225
29149,1.225,1.225,1.225,1.225,1.225
29151,1.225,1.225,1.225,1.225,1.225
29153,1.225,1.225,1.225,1.225,1.225
29155,1.225,1.225,1.225,1.225,1.225
29157,1.225,1.225,1.225,1.225,1.225
29159,1.225,1.225,1.225,1.225,1.225
29161,1.225,1.225,1.225,1.225,1.225
29163,1.225,1.225,1.225,1.225,1.225
29165,1.225,1.225,1.225,1.225,1.225
