fips,retail_soda_sales_14_tax_rate,vending_soda_sales_14_tax_rate,retail_chips_pretzels_14_tax_rate,vending_chips_pretzels_14_tax_rate,general_food_tax_rate
48189,6.25,6.25,0.0,6.25,0.0
48191,6.25,6.25,0.0,6.25,0.0
48193,6.25,6.25,0.0,6.25,0.0
48195,6.25,6.25,0.0,6.25,0.0
48197,6.25,6.25,0.0,6.25,0.0
48199,6.25,6.25,0.0,6.25,0.0
48201,6.25,6.25,0.0,6.25,0.0
48203,6.25,6.25,0.0,6.25,0.0
48205,6.25,6.25,0.0,6.25,0.0
48207,6.25,6.25,0.0,6.25,0.0
48209,6.25,6.25,0.0,6.25,0.0
48211,6.25,6.25,0.0,6.25,0.0
48213,6.25,6.25,0.0,6.25,0.0
48215,6.25,6.25,0.0,6.25,0.0
48217,6.25,6.25,0.0,6.25,0.0
48219,6.25,6.25,0.0,6.25,0.0
48221,6.25,6.25,0.0,6.25,0.0
48223,6.25,6.25,0.0,6.25,0.0
48225,6.25,6.25,0.0,6.25,0.0
48227,6.25,6.25,0.0,6.25,0.0
48229,6.25,6.25,0.0,6.25,0.0
48231,6.25,6.25,0.0,6.25,0.0
48233,6.25,6.25,0.0,6.25,0.0
48235,6.25,6.25,0.0,6.25,0.0
48237,6.25,6.25,0.0,6.25,0.0
48239,6.25,6.25,0.0,6.25,0.0
48241,6.25,6.25,0.0,6.25,0.0
48243,6.25,6.25,0.0,6.25,0.0
48245,6.25,6.25,0.0,6.25,0.0
48247,6.25,6.25,0.0,6.25,0.0
48249,6.25,6.25,0.0,6.25,0.0
48251,6.25,6.25,0.0,6.25,0.0
48253,6.25,6.25,0.0,6.25,0.0
48255,6.25,6.25,0.0,6.25,0.0
48257,6.25,6.25,0.0,6.25,0.0
48259,6.25,6.25,0.0,6.25,0.0
48261,6.25,6.25,0.0,6.25,0.0
48263,6.25,6.25,0.0,6.25,0.0
48265,6.25,6.25,0.0,6.25,0.0
48267,6.25,6.25,0.0,6.25,0.0
48269,6.25,6.25,0.0,6.25,0.0
48271,6.25,6.25,0.0,6.25,0.0
48273,6.25,6.25,0.0,6.25,0.0
48275,6.25,6.25,0.0,6.25,0.0
48277,6.25,6.25,0.0,6.25,0.0
48279,6.25,6.25,0.0,6.25,0.0
48281,6.25,6.25,0.0,6.25,0.0
48283,6.25,6.25,0.0,6.25,0.0
48285,6.25,6.25,0.0,6.25,0.0
48287,6.25,6.25,0.0,6.25,0.0
48289,6.25,6.25,0.0,6.25,0.0
48291,6.25,6.25,0.0,6.25,0.0
48293,6.25,6.25,0.0,6.25,0.0
48295,6.25,6.25,0.0,6.25,0.0
48297,6.25,6.25,0.0,6.25,0.0
48299,6.25,6.25,0.0,6.25,0.0
48301,6.25,6.25,0.0,6.25,0.0
48303,6.25,6.25,0.0,6.25,0.0
48305,6.25,6.25,0.0,6.25,0.0
48307,6.25,6.25,0.0,6.25,0.0
48309,6.25,6.25,0.0,6.25,0.0
48311,6.25,6.25,0.0,6.25,0.0
48313,6.25,6.25,0.0,6.25,0.0
48315,6.25,6.25,0.0,6.25,0.0
48317,6.25,6.25,0.0,6.25,0.0
48319,6.25,6.25,0.0,6.25,0.0
48321,6.25,6.25,0.0,6.25,0.0
48323,6.25,6.25,0.0,6.25,0.0
48325,6.25,6.25,0.0,6.25,0.0
48327,6.25,6.25,0.0,6.25,0.0
48329,6.25,6.25,0.0,6.25,0.0
48331,6.25,6.25,0.0,6.25,0.0
48333,6.25,6.25,0.0,6.25,0.0
48335,6.25,6.25,0.0,6.25,0.0
48337,6.25,6.25,0.0,6.25,0.0
48339,6.25,6.25,0.0,6.25,0.0
48341,6.25,6.25,0.0,6.25,0.0
48343,6.25,6.25,0.0,6.25,0.0
48345,6.25,6.25,0.0,6.25,0.0
48347,6.25,6.25,0.0,6.25,0.0
48349,6.25,6.25,0.0,6.25,0.0
48351,6.25,6.25,0.0,6.25,0.0
48353,6.25,6.25,0.0,6.25,0.0
48355,6.25,6.25,0.0,6.25,0.0
48357,6.25,6.25,0.0,6.25,0.0
48359,6.25,6.25,0.0,6.25,0.0
48361,6.25,6.25,0.0,6.25,0.0
48363,6.25,6.25,0.0,6.25,0.0
48365,6.25,6.25,0.0,6.25,0.0
48367,6.25,6.25,0.0,6.25,0.0
48369,6.25,6.25,0.0,6.25,0.0
48371,6.25,6.25,0.0,6.25,0.0
48373,6.25,6.25,0.0,6.25,0.0
48375,6.25,6.25,0.0,6.25,0.0
48377,6.25,6.25,0.0,6.25,0.0
48379,6.25,6.25,0.0,6.25,0.0
48381,6.25,6.25,0.0,6.25,0.0
48383,6.25,6.25,0.0,6.25,0.0
48385,6.25,6.25,0.0,6.25,0.0
48387,6.25,6.25,0.0,6.25,0.0
48389,6.25,6.25,0.0,6.25,0.0
48391,6.25,6.25,0.0,6.25,0.0
48393,6.25,6.25,0.0,6.25,0.0
48395,6.25,6.25,0.0,6.25,0.0
48397,6.25,6.25,0.0,6.25,0.0
48399,6.25,6.25,0.0,6.25,0.0
48401,6.25,6.25,0.0,6.25,0.0
48403,6.25,6.25,0.0,6.25,0.0
48405,6.25,6.25,0.0,6.25,0.0
48407,6.25,6.25,0.0,6.25,0.0
48409,6.25,6.25,0.0,6.25,0.0
48411,6.25,6.25,0.0,6.25,0.0
48413,6.25,6.25,0.0,6.25,0.0
48415,6.25,6.25,0.0,6.25,0.0
48417,6.25,6.25,0.0,6.25,0.0
48419,6.25,6.25,0.0,6.25,0.0
48421,6.25,6.25,0.0,6.25,0.0
48423,6.25,6.25,0.0,6.25,0.0
48425,6.25,6.25,0.0,6.25,0.0
48427,6.25,6.25,0.0,6.25,0.0
48429,6.25,6.25,0.0,6.25,0.0
48431,6.25,6.25,0.0,6.25,0.0
48433,6.25,6.25,0.0,6.25,0.0
48435,6.25,6.25,0.0,6.25,0.0
48437,6.25,6.25,0.0,6.25,0.0
48439,6.25,6.25,0.0,6.25,0.0
48441,6.25,6.25,0.0,6.25,0.0
48443,6.25,6.25,0.0,6.25,0.0
48445,6.25,6.25,0.0,6.25,0.0
48447,6.25,6.25,0.0,6.25,0.0
48449,6.25,6.25,0.0,6.25,0.0
48451,6.25,6.25,0.0,6.25,0.0
48453,6.25,6.25,0.0,6.25,0.0
48455,6.25,6.25,0.0,6.25,0.0
48457,6.25,6.25,0.0,6.25,0.0
48459,6.25,6.25,0.0,6.25,0.0
48461,6.25,6.25,0.0,6.25,0.0
48463,6.25,6.25,0.0,6.25,0.0
48465,6.25,6.25,0.0,6.25,0.0
48467,6.25,6.25,0.0,6.25,0.0
48469,6.25,6.25,0.0,6.25,0.0
48471,6.25,6.25,0.0,6.25,0.0
48473,6.25,6.25,0.0,6.25,0.0
48475,6.25,6.25,0.0,6.25,0.0
48477,6.25,6.25,0.0,6.25,0.0
48479,6.25,6.25,0.0,6.25,0.0
48481,6.25,6.25,0.0,6.25,0.0
48483,6.25,6.25,0.0,6.25,0.0
48485,6.25,6.25,0.0,6.25,0.0
48487,6.25,6.25,0.0,6.25,0.0
48489,6.25,6.25,0.0,6.25,0.0
48491,6.25,6.25,0.0,6.25,0.0
48493,6.25,6.25,0.0,6.25,0.0
48495,6.25,6.25,0.0,6.25,0.0
48497,6.25,6.25,0.0,6.25,0.0
48499,6.25,6.25,0.0,6.25,0.0
48501,6.25,6.25,0.0,6.25,0.0
48503,6.25,6.25,0.0,6.25,0.0
48505,6.25,6.25,0.0,6.25,0.0
48507,6.25,6.25,0.0,6.25,0.0
49001,1.75,1.75,1.75,1.75,1.75
49003,1.75,1.75,1.75,1.75,1.75
49005,1.75,1.75,1.75,1.75,1.75
49007,1.75,1.75,1.75,1.75,1.75
49009,1.75,1.75,1.75,1.75,1.75
49011,1.75,1.75,1.75,1.75,1.75
49013,1.75,1.75,1.75,1.75,1.75
49015,1.75,1.75,1.75,1.75,1.75
49017,1.75,1.75,1.75,1.75,1.75
49019,1.75,1.75,1.75,1.75,1.75
49021,1.75,1.75,1.75,1.75,1.75
49023,1.75,1.75,1.75,1.75,1.75
49025,1.75,1.75,1.75,1.75,1.75
49027,1.75,1.75,1.75,1.75,1.75
49029,1.75,1.75,1.75,1.75,1.75
49031,1.75,1.75,1.75,1.75,1.75
49033,1.75,1.75,1.75,1.75,1.75
49035,1.75,1.75,1.75,1.75,1.75
49037,1.75,1.75,1.75,1.75,1.75
49039,1.75,1.75,1.75,1.75,1.75
49041,1.75,1.75,1.75,1.75,1.75
49043,1.75,1.75,1.75,1.75,1.75
49045,1.75,1.75,1.75,1.75,1.75
49047,1.75,1.75,1.75,1.75,1.75
49049,1.75,1.75,1.75,1.75,1.75
49051,1.75,1.75,1.75,1.75,1.75
49053,1.75,1.75,1.75,1.75,1.75
49055,1.75,1.75,1.75,1.75,1.75
49057,1.75,1.75,1.75,1.75,1.75
50001,0.0,0.0,0.0,0.0,0.0
50003,0.0,0.0,0.0,0.0,0.0
50005,0.0,0.0,0.0,0.0,0.0
50007,0.0,0.0,0.0,0.0,0.0
50009,0.0,0.0,0.0,0.0,0.0
50011,0.0,0.0,0.0,0.0,0.0
50013,0.0,0.0,0.0,0.0,0.0
50015,0.0,0.0,0.0,0.0,0.0
50017,0.0,0.0,0.0,0.0,0.0
50019,0.0,0.0,0.0,0.0,0.0
50021,0.0,0.0,0.0,0.0,0.0
50023,0.0,0.0,0.0,0.0,0.0
50025,0.0,0.0,0.0,0.0,0.0
50027,0.0,0.0,0.0,0.0,0.0
51001,1.5,5.3,1.5,5.3,1.5
51003,1.5,5.3,1.5,5.3,1.5
51005,1.5,5.3,1.5,5.3,1.5
51007,1.5,5.3,1.5,5.3,1.5
51009,1.5,5.3,1.5,5.3,1.5
51011,1.5,5.3,1.5,5.3,1.5
51013,1.5,5.3,1.5,5.3,1.5
51015,1.5,5.3,1.5,5.3,1.5
51017,1.5,5.3,1.5,5.3,1.5
51019,1.5,5.3,1.5,5.3,1.5
51021,1.5,5.3,1.5,5.3,1.5
51023,1.5,5.3,1.5,5.3,1.5
51025,1.5,5.3,1.5,5.3,1.5
51027,1.5,5.3,1.5,5.3,1.5
51029,1.5,5.3,1.5,5.3,1.5
51031,1.5,5.3,1.5,5.3,1.5
51033,1.5,5.3,1.5,5.3,1.5
51035,1.5,5.3,1.5,5.3,1.5
51036,1.5,5.3,1.5,5.3,1.5
51037,1.5,5.3,1.5,5.3,1.5
51041,1.5,5.3,1.5,5.3,1.5
51043,1.5,5.3,1.5,5.3,1.5
51045,1.5,5.3,1.5,5.3,1.5
51047,1.5,5.3,1.5,5.3,1.5
51049,1.5,5.3,1.5,5.3,1.5
51051,1.5,5.3,1.5,5.3,1.5
51053,1.5,5.3,1.5,5.3,1.5
51057,1.5,5.3,1.5,5.3,1.5
51059,1.5,5.3,1.5,5.3,1.5
51061,1.5,5.3,1.5,5.3,1.5
51063,1.5,5.3,1.5,5.3,1.5
51065,1.5,5.3,1.5,5.3,1.5
51067,1.5,5.3,1.5,5.3,1.5
51069,1.5,5.3,1.5,5.3,1.5
51071,1.5,5.3,1.5,5.3,1.5
51073,1.5,5.3,1.5,5.3,1.5
51075,1.5,5.3,1.5,5.3,1.5
51077,1.5,5.3,1.5,5.3,1.5
51079,1.5,5.3,1.5,5.3,1.5
51081,1.5,5.3,1.5,5.3,1.5
51083,1.5,5.3,1.5,5.3,1.5
51085,1.5,5.3,1.5,5.3,1.5
51087,1.5,5.3,1.5,5.3,1.5
51089,1.5,5.3,1.5,5.3,1.5
51091,1.5,5.3,1.5,5.3,1.5
51093,1.5,5.3,1.5,5.3,1.5
51095,1.5,5.3,1.5,5.3,1.5
51097,1.5,5.3,1.5,5.3,1.5
51099,1.5,5.3,1.5,5.3,1.5
51101,1.5,5.3,1.5,5.3,1.5
51103,1.5,5.3,1.5,5.3,1.5
51105,1.5,5.3,1.5,5.3,1.5
51107,1.5,5.3,1.5,5.3,1.5
51109,1.5,5.3,1.5,5.3,1.5
51111,1.5,5.3,1.5,5.3,1.5
51113,1.5,5.3,1.5,5.3,1.5
51115,1.5,5.3,1.5,5.3,1.5
51117,1.5,5.3,1.5,5.3,1.5
51119,1.5,5.3,1.5,5.3,1.5
51121,1.5,5.3,1.5,5.3,1.5
51125,1.5,5.3,1.5,5.3,1.5
51127,1.5,5.3,1.5,5.3,1.5
51131,1.5,5.3,1.5,5.3,1.5
51133,1.5,5.3,1.5,5.3,1.5
51135,1.5,5.3,1.5,5.3,1.5
51137,1.5,5.3,1.5,5.3,1.5
51139,1.5,5.3,1.5,5.3,1.5
51141,1.5,5.3,1.5,5.3,1.5
51143,1.5,5.3,1.5,5.3,1.5
51145,1.5,5.3,1.5,5.3,1.5
51147,1.5,5.3,1.5,5.3,1.5
51149,1.5,5.3,1.5,5.3,1.5
51153,1.5,5.3,1.5,5.3,1.5
51155,1.5,5.3,1.5,5.3,1.5
51157,1.5,5.3,1.5,5.3,1.5
51159,1.5,5.3,1.5,5.3,1.5
51161,1.5,5.3,1.5,5.3,1.5
51163,1.5,5.3,1.5,5.3,1.5
51165,1.5,5.3,1.5,5.3,1.5
51167,1.5,5.3,1.5,5.3,1.5
51169,1.5,5.3,1.5,5.3,1.5
51171,1.5,5.3,1.5,5.3,1.5
51173,1.5,5.3,1.5,5.3,1.5
51175,1.5,5.3,1.5,5.3,1.5
51177,1.5,5.3,1.5,5.3,1.5
51179,1.5,5.3,1.5,5.3,1.5
51181,1.5,5.3,1.5,5.3,1.5
51183,1.5,5.3,1.5,5.3,1.5
51185,1.5,5.3,1.5,5.3,1.5
51187,1.5,5.3,1.5,5.3,1.5
51191,1.5,5.3,1.5,5.3,1.5
51193,1.5,5.3,1.5,5.3,1.5
51195,1.5,5.3,1.5,5.3,1.5
51197,1.5,5.3,1.5,5.3,1.5
51199,1.5,5.3,1.5,5.3,1.5
51510,1.5,5.3,1.5,5.3,1.5
51515,1.5,5.3,1.5,5.3,1.5
51520,1.5,5.3,1.5,5.3,1.5
51530,1.5,5.3,1.5,5.3,1.5
51540,1.5,5.3,1.5,5.3,1.5
51550,1.5,5.3,1.5,5.3,1.5
51570,1.5,5.3,1.5,5.3,1.5
51580,1.5,5.3,1.5,5.3,1.5
51590,1.5,5.3,1.5,5.3,1.5
51595,1.5,5.3,1.5,5.3,1.5
51600,1.5,5.3,1.5,5.3,1.5
51610,1.5,5.3,1.5,5.3,1.5
51620,1.5,5.3,1.5,5.3,1.5
51630,1.5,5.3,1.5,5.3,1.5
51640,1.5,5.3,1.5,5.3,1.5
51650,1.5,5.3,1.5,5.3,1.5
51660,1.5,5.3,1.5,5.3,1.5
51670,1.5,5.3,1.5,5.3,1.5
51678,1.5,5.3,1.5,5.3,1.5
51680,1.5,5.3,1.5,5.3,1.5
51683,1.5,5.3,1.5,5.3,1.5
51685,1.5,5.3,1.5,5.3,1.5
51690,1.5,5.3,1.5,5.3,1.5
51700,1.5,5.3,1.5,5.3,1.5
51710,1.5,5.3,1.5,5.3,1.5
51720,1.5,5.3,1.5,5.3,1.5
51730,1.5,5.3,1.5,5.3,1.5
51735,1.5,5.3,1.5,5.3,1.5
51740,1.5,5.3,1.5,5.3,1.5
51750,1.5,5.3,1.5,5.3,1.5
51760,1.5,5.3,1.5,5.3,1.5
51770,1.5,5.3,1.5,5.3,1.5
51775,1.5,5.3,1.5,5.3,1.5
51790,1.5,5.3,1.5,5.3,1.5
51800,1.5,5.3,1.5,5.3,1.5
51810,1.5,5.3,1.5,5.3,1.5
51820,1.5,5.3,1.5,5.3,1.5
51830,1.5,5.3,1.5,5.3,1.5
51840,1.5,5.3,1.5,5.3,1.5
53001,6.5,6.5,0.0,6.5,0.0
53003,6.5,6.5,0.0,6.5,0.0
53005,6.5,6.5,0.0,6.5,0.0
53007,6.5,6.5,0.0,6.5,0.0
53009,6.5,6.5,0.0,6.5,0.0
53011,6.5,6.5,0.0,6.5,0.0
53013,6.5,6.5,0.0,6.5,0.0
53015,6.5,6.5,0.0,6.5,0.0
53017,6.5,6.5,0.0,6.5,0.0
53019,6.5,6.5,0.0,6.5,0.0
53021,6.5,6.5,0.0,6.5,0.0
53023,6.5,6.5,0.0,6.5,0.0
53025,6.5,6.5,0.0,6.5,0.0
53027,6.5,6.5,0.0,6.5,0.0
53029,6.5,6.5,0.0,6.5,0.0
53031,6.5,6.5,0.0,6.5,0.0
53033,6.5,6.5,0.0,6.5,0.0
53035,6.5,6.5,0.0,6.5,0.0
53037,6.5,6.5,0.0,6.5,0.0
53039,6.5,6.5,0.0,6.5,0.0
53041,6.5,6.5,0.0,6.5,0.0
53043,6.5,6.5,0.0,6.5,0.0
53045,6.5,6.5,0.0,6.5,0.0
53047,6.5,6.5,0.0,6.5,0.0
53049,6.5,6.5,0.0,6.5,0.0
53051,6.5,6.5,0.0,6.5,0.0
53053,6.5,6.5,0.0,6.5,0.0
53055,6.5,6.5,0.0,6.5,0.0
53057,6.5,6.5,0.0,6.5,0.0
53059,6.5,6.5,0.0,6.5,0.0
53061,6.5,6.5,0.0,6.5,0.0
53063,6.5,6.5,0.0,6.5,0.0
53065,6.5,6.5,0.0,6.5,0.0
53067,6.5,6.5,0.0,6.5,0.0
53069,6.5,6.5,0.0,6.5,0.0
53071,6.5,6.5,0.0,6.5,0.0
53073,6.5,6.5,0.0,6.5,0.0
53075,6.5,6.5,0.0,6.5,0.0
53077,6.5,6.5,0.0,6.5,0.0
54001,6.0,6.0,0.0,6.0,0.0
54003,6.0,6.0,0.0,6.0,0.0
54005,6.0,6.0,0.0,6.0,0.0
54007,6.0,6.0,0.0,6.0,0.0
54009,6.0,6.0,0.0,6.0,0.0
54011,6.0,6.0,0.0,6.0,0.0
54013,6.0,6.0,0.0,6.0,0.0
54015,6.0,6.0,0.0,6.0,0.0
54017,6.0,6.0,0.0,6.0,0.0
54019,6.0,6.0,0.0,6.0,0.0
54021,6.0,6.0,0.0,6.0,0.0
54023,6.0,6.0,0.0,6.0,0.0
54025,6.0,6.0,0.0,6.0,0.0
54027,6.0,6.0,0.0,6.0,0.0
54029,6.0,6.0,0.0,6.0,0.0
54031,6.0,6.0,0.0,6.0,0.0
54033,6.0,6.0,0.0,6.0,0.0
54035,6.0,6.0,0.0,6.0,0.0
54037,6.0,6.0,0.0,6.0,0.0
54039,6.0,6.0,0.0,6.0,0.0
54041,6.0,6.0,0.0,6.0,0.0
54043,6.0,6.0,0.0,6.0,0.0
54045,6.0,6.0,0.0,6.0,0.0
54047,6.0,6.0,0.0,6.0,0.0
54049,6.0,6.0,0.0,6.0,0.0
54051,6.0,6.0,0.0,6.0,0.0
54053,6.0,6.0,0.0,6.0,0.0
54055,6.0,6.0,0.0,6.0,0.0
54057,6.0,6.0,0.0,6.0,0.0
54059,6.0,6.0,0.0,6.0,0.0
54061,6.0,6.0,0.0,6.0,0.0
54063,6.0,6.0,0.0,6.0,0.0
54065,6.0,6.0,0.0,6.0,0.0
54067,6.0,6.0,0.0,6.0,0.0
54069,6.0,6.0,0.0,6.0,0.0
54071,6.0,6.0,0.0,6.0,0.0
54073,6.0,6.0,0.0,6.0,0.0
54075,6.0,6.0,0.0,6.0,0.0
54077,6.0,6.0,0.0,6.0,0.0
54079,6.0,6.0,0.0,6.0,0.0
54081,6.0,6.0,0.0,6.0,0.0
54083,6.0,6.0,0.0,6.0,0.0
54085,6.0,6.0,0.0,6.0,0.0
54087,6.0,6.0,0.0,6.0,0.0
54089,6.0,6.0,0.0,6.0,0.0
54091,6.0,6.0,0.0,6.0,0.0
54093,6.0,6.0,0.0,6.0,0.0
54095,6.0,6.0,0.0,6.0,0.0
54097,6.0,6.0,0.0,6.0,0.0
54099,6.0,6.0,0.0,6.0,0.0
54101,6.0,6.0,0.0,6.0,0.0
54103,6.0,6.0,0.0,6.0,0.0
54105,6.0,6.0,0.0,6.0,0.0
54107,6.0,6.0,0.0,6.0,0.0
54109,6.0,6.0,0.0,6.0,0.0
55001,5.0,5.0,0.0,0.0,0.0
55003,5.0,5.0,0.0,0.0,0.0
55005,5.0,5.0,0.0,0.0,0.0
55007,5.0,5.0,0.0,0.0,0.0
55009,5.0,5.0,0.0,0.0,0.0
55011,5.0,5.0,0.0,0.0,0.0
55013,5.0,5.0,0.0,0.0,0.0
55015,5.0,5.0,0.0,0.0,0.0
55017,5.0,5.0,0.0,0.0,0.0
55019,5.0,5.0,0.0,0.0,0.0
55021,5.0,5.0,0.0,0.0,0.0
55023,5.0,5.0,0.0,0.0,0.0
55025,5.0,5.0,0.0,0.0,0.0
55027,5.0,5.0,0.0,0.0,0.0
55029,5.0,5.0,0.0,0.0,0.0
55031,5.0,5.0,0.0,0.0,0.0
55033,5.0,5.0,0.0,0.0,0.0
55035,5.0,5.0,0.0,0.0,0.0
55037,5.0,5.0,0.0,0.0,0.0
55039,5.0,5.0,0.0,0.0,0.0
55041,5.0,5.0,0.0,0.0,0.0
55043,5.0,5.0,0.0,0.0,0.0
55045,5.0,5.0,0.0,0.0,0.0
55047,5.0,5.0,0.0,0.0,0.0
55049,5.0,5.0,0.0,0.0,0.0
55051,5.0,5.0,0.0,0.0,0.0
55053,5.0,5.0,0.0,0.0,0.0
55055,5.0,5.0,0.0,0.0,0.0
55057,5.0,5.0,0.0,0.0,0.0
55059,5.0,5.0,0.0,0.0,0.0
55061,5.0,5.0,0.0,0.0,0.0
55063,5.0,5.0,0.0,0.0,0.0
55065,5.0,5.0,0.0,0.0,0.0
55067,5.0,5.0,0.0,0.0,0.0
55069,5.0,5.0,0.0,0.0,0.0
55071,5.0,5.0,0.0,0.0,0.0
55073,5.0,5.0,0.0,0.0,0.0
55075,5.0,5.0,0.0,0.0,0.0
55077,5.0,5.0,0.0,0.0,0.0
55078,5.0,5.0,0.0,0.0,0.0
55079,5.0,5.0,0.0,0.0,0.0
55081,5.0,5.0,0.0,0.0,0.0
55083,5.0,5.0,0.0,0.0,0.0
55085,5.0,5.0,0.0,0.0,0.0
55087,5.0,5.0,0.0,0.0,0.0
55089,5.0,5.0,0.0,0.0,0.0
55091,5.0,5.0,0.0,0.0,0.0
55093,5.0,5.0,0.0,0.0,0.0
55095,5.0,5.0,0.0,0.0,0.0
55097,5.0,5.0,0.0,0.0,0.0
55099,5.0,5.0,0.0,0.0,0.0
55101,5.0,5.0,0.0,0.0,0.0
55103,5.0,5.0,0.0,0.0,0.0
55105,5.0,5.0,0.0,0.0,0.0
55107,5.0,5.0,0.0,0.0,0.0
55109,5.0,5.0,0.0,0.0,0.0
55111,5.0,5.0,0.0,0.0,0.0
55113,5.0,5.0,0.0,0.0,0.0
55115,5.0,5.0,0.0,0.0,0.0
55117,5.0,5.0,0.0,0.0,0.0
55119,5.0,5.0,0.0,0.0,0.0
55121,5.0,5.0,0.0,0.0,0.0
55123,5.0,5.0,0.0,0.0,0.0
55125,5.0,5.0,0.0,0.0,0.0
55127,5.0,5.0,0.0,0.0,0.0
55129,5.0,5.0,0.0,0.0,0.0
55131,5.0,5.0,0.0,0.0,0.0
55133,5.0,5.0,0.0,0.0,0.0
55135,5.0,5.0,0.0,0.0,0.0
55137,5.0,5.0,0.0,0.0,0.0
55139,5.0,5.0,0.0,0.0,0.0
55141,5.0,5.0,0.0,0.0,0.0
56001,0.0,4.0,0.0,4.0,0.0
56003,0.0,4.0,0.0,4.0,0.0
56005,0.0,4.0,0.0,4.0,0.0
56007,0.0,4.0,0.0,4.0,0.0
56009,0.0,4.0,0.0,4.0,0.0
56011,0.0,4.0,0.0,4.0,0.0
56013,0.0,4.0,0.0,4.0,0.0
56015,0.0,4.0,0.0,4.0,0.0
56017,0.0,4.0,0.0,4.0,0.0
56019,0.0,4.0,0.0,4.0,0.0
56021,0.0,4.0,0.0,4.0,0.0
56023,0.0,4.0,0.0,4.0,0.0
56025,0.0,4.0,0.0,4.0,0.0
56027,0.0,4.0,0.0,4.0,0.0
56029,0.0,4.0,0.0,4.0,0.0
56031,0.0,4.0,0.0,4.0,0.0
56033,0.0,4.0,0.0,4.0,0.0
56035,0.0,4.0,0.0,4.0,0.0
56037,0.0,4.0,0.0,4.0,0.0
56039,0.0,4.0,0.0,4.0,0.0
56041,0.0,4.0,0.0,4.0,0.0
56043,0.0,4.0,0.0,4.0,0.0
56045,0.0,4.0,0.0,4.0,0.0
